year,date,carrier,origin_city,destination,dep_delay,arr_delay,cancelled,diverted,air_time,distance
2017,2017/10/19,DL,Los Angeles,New York,-3,12,NO,NO,296,2475
2017,2017/10/19,DL,New York,Boston,1,7,NO,NO,41,184
2017,2017/10/20,DL,New York,Los Angeles,-1,13,NO,NO,323,2475
2017,2017/10/20,DL,New York,Boston,2,7,NO,NO,39,187
2017,2017/10/21,DL,Atlanta,New York,0,7,NO,NO,102,760
2017,2017/10/22,DL,Los Angeles,New York,0,23,NO,NO,295,2475
2017,2017/10/31,DL,New York,Atlanta,-5,6,NO,NO,121,762
2017,2017/10/31,DL,Atlanta,New York,-4,7,NO,NO,96,762
2017,2017/10/31,DL,Atlanta,New York,-6,9,NO,NO,95,762
2017,2017/10/10,DL,Los Angeles,New York,0,8,NO,NO,277,2475
2017,2017/10/10,DL,Boston,New York,7,16,NO,NO,53,184
2017,2017/10/11,DL,New York,Los Angeles,24,12,NO,NO,329,2475
2017,2017/10/11,DL,Boston,New York,-5,10,NO,NO,50,184
2017,2017/10/12,DL,New York,Los Angeles,4,8,NO,NO,329,2475
2017,2017/10/12,DL,New York,Atlanta,-3,5,NO,NO,105,762
2017,2017/10/12,DL,Atlanta,New York,-1,8,NO,NO,108,762
2017,2017/10/22,DL,San Francisco,New York,4,8,NO,NO,285,2586
2017,2017/10/22,DL,San Francisco,New York,0,14,NO,NO,305,2586
2017,2017/10/22,DL,Los Angeles,New York,44,10,NO,NO,283,2475
2017,2017/10/22,DL,Atlanta,New York,-4,7,NO,NO,102,762
2017,2017/10/23,DL,San Francisco,New York,49,8,NO,NO,309,2586
2017,2017/10/23,DL,New York,Atlanta,0,6,NO,NO,116,762
2017,2017/10/23,DL,Atlanta,New York,-1,8,NO,NO,104,762
2017,2017/10/23,DL,New York,Boston,-4,5,NO,NO,43,184
2017,2017/10/24,DL,Atlanta,New York,-1,6,NO,NO,99,760
2017,2017/10/15,F9,Atlanta,New York,-3,7,NO,NO,102,762
2017,2017/10/21,EV,Rochester,New York,-6,6,NO,NO,51,254
2017,2017/10/19,EV,New York,Rochester,41,6,NO,NO,41,254
2017,2017/10/21,AA,New York,Los Angeles,-6,13,NO,NO,327,2475
2017,2017/10/17,AA,Los Angeles,New York,7,5,NO,NO,295,2475
2017,2017/10/13,AA,New York,Los Angeles,-7,10,NO,NO,325,2475
2017,2017/10/9,AA,Los Angeles,New York,17,8,NO,NO,300,2475
2017,2017/10/5,AA,New York,San Francisco,-9,4,NO,NO,356,2586
2017,2017/10/1,AA,Los Angeles,New York,-3,6,NO,NO,279,2475
2017,2017/10/28,AA,Los Angeles,New York,-3,11,NO,NO,300,2475
2017,2017/10/24,AA,San Francisco,New York,43,8,NO,NO,335,2586
2017,2017/10/20,AA,San Francisco,New York,-7,4,NO,NO,302,2586
2017,2017/10/18,AA,San Francisco,New York,-10,7,NO,NO,301,2586
2017,2017/10/22,AA,New York,Los Angeles,63,32,NO,NO,305,2475
2017,2017/10/23,AA,New York,Los Angeles,-2,6,NO,NO,317,2475
2017,2017/10/12,AA,Los Angeles,New York,-5,11,NO,NO,284,2475
2017,2017/10/12,AA,Los Angeles,New York,1,8,NO,NO,284,2475
2017,2017/10/19,AA,Los Angeles,New York,-9,9,NO,NO,295,2475
2017,2017/10/17,AA,New York,Los Angeles,-5,14,NO,NO,332,2475
2017,2017/10/15,AA,Los Angeles,New York,23,5,NO,NO,288,2475
2017,2017/10/17,AA,New York,Los Angeles,-5,36,NO,NO,313,2475
2017,2017/10/24,AA,San Francisco,New York,180,8,NO,NO,330,2586
2017,2017/10/26,AA,New York,San Francisco,-5,6,NO,NO,333,2586
2017,2017/10/11,AA,New York,San Francisco,110,4,NO,NO,375,2586
2017,2017/10/8,AA,Los Angeles,New York,24,8,NO,NO,292,2475
2017,2017/10/18,AA,Washington,New York,-5,6,NO,NO,41,213
2017,2017/10/10,AA,New York,Los Angeles,0,9,NO,NO,339,2475
2017,2017/10/6,AA,Los Angeles,New York,-10,5,NO,NO,271,2475
2017,2017/10/2,AA,Chicago,New York,-5,5,NO,NO,104,740
2017,2017/10/29,AA,Chicago,New York,4,5,NO,NO,117,740
2017,2017/10/29,AA,New York,Los Angeles,13,8,NO,NO,315,2475
2017,2017/10/24,AA,New York,Los Angeles,-4,5,NO,NO,328,2475
2017,2017/10/21,AA,Los Angeles,New York,-4,7,NO,NO,313,2475
2017,2017/10/20,AA,New York,Los Angeles,-6,40,NO,NO,317,2475
2017,2017/10/19,AA,Los Angeles,New York,10,8,NO,NO,302,2475
2017,2017/10/26,AA,New York,San Francisco,114,6,NO,NO,337,2586
2017,2017/10/25,AA,New York,San Francisco,-7,3,NO,NO,343,2586
2017,2017/10/24,AA,Los Angeles,New York,8,10,NO,NO,314,2475
2017,2017/10/25,AA,New York,Chicago,-4,11,NO,NO,102,733
2017,2017/10/29,AA,New York,Los Angeles,19,39,NO,NO,325,2475
2017,2017/10/26,AA,Chicago,New York,-3,3,NO,NO,98,733
2017,2017/10/18,AA,Boston,New York,6,6,NO,NO,42,187
2017,2017/10/25,AA,New York,Los Angeles,-5,7,NO,NO,324,2475
2017,2017/10/22,AA,San Francisco,New York,-1,13,NO,NO,285,2586
2017,2017/10/16,AA,Chicago,New York,-3,10,NO,NO,93,733
2017,2017/10/14,AA,New York,Chicago,-3,22,NO,NO,156,733
2017,2017/10/12,AA,Los Angeles,New York,-5,6,NO,NO,289,2475
2017,2017/10/11,AA,New York,Los Angeles,14,11,NO,NO,326,2475
2017,2017/10/10,AA,New York,Chicago,-7,19,NO,NO,125,733
2017,2017/10/10,AA,Chicago,New York,-7,15,NO,NO,97,733
2017,2017/10/10,AA,New York,Chicago,3,7,NO,NO,121,733
2017,2017/10/9,AA,New York,Chicago,-5,33,NO,NO,116,733
2017,2017/10/5,AA,New York,Chicago,-3,18,NO,NO,115,733
2017,2017/10/1,AA,Chicago,New York,2,4,NO,NO,93,733
2017,2017/10/2,AA,New York,Chicago,-5,10,NO,NO,111,733
2017,2017/10/29,AA,New York,Chicago,-2,12,NO,NO,107,733
2017,2017/10/23,AA,New York,Chicago,-1,43,NO,NO,107,733
2017,2017/10/23,AA,New York,Chicago,-7,32,NO,NO,104,733
2017,2017/10/20,AA,Chicago,New York,6,4,NO,NO,97,733
2017,2017/10/16,AA,Chicago,New York,-4,6,NO,NO,104,733
2017,2017/10/13,AA,Chicago,New York,-7,6,NO,NO,91,733
2017,2017/10/4,AA,New York,Washington,-6,5,NO,NO,40,214
2017,2017/10/11,AA,New York,Boston,-4,7,NO,NO,35,184
2017,2017/10/19,AA,Boston,New York,-5,12,NO,NO,42,184
2017,2017/10/27,AA,New York,Boston,-6,4,NO,NO,44,184
2017,2017/10/4,AA,New York,Boston,-11,4,NO,NO,48,184
2017,2017/10/4,AA,Washington,New York,-10,7,NO,NO,43,214
2017,2017/10/23,AA,Boston,New York,-1,9,NO,NO,40,184
2017,2017/10/26,AA,New York,Boston,-7,9,NO,NO,34,184
2017,2017/10/3,AA,New York,Boston,-8,15,NO,NO,35,184
2017,2017/10/12,AA,Boston,New York,-5,4,NO,NO,57,184
2017,2017/10/12,AA,New York,Boston,-6,12,NO,NO,34,184
2017,2017/10/12,AA,Boston,New York,-6,12,NO,NO,49,184
2017,2017/10/11,AA,New York,Boston,-7,7,NO,NO,39,184
2017,2017/10/8,AA,Boston,New York,-6,7,NO,NO,40,184
2017,2017/10/8,AA,New York,Boston,-1,7,NO,NO,38,184
2017,2017/10/21,AA,New York,Washington,-6,12,NO,NO,67,214
2017,2017/10/17,AA,Boston,New York,-6,12,NO,NO,42,184
2017,2017/10/17,AA,New York,Boston,-6,4,NO,NO,38,184
2017,2017/10/25,AA,Boston,New York,-7,14,NO,NO,46,184
2017,2017/10/4,AA,New York,Boston,-7,6,NO,NO,41,184
2017,2017/10/31,AA,New York,Boston,-9,13,NO,NO,38,184
2017,2017/10/31,AA,Boston,New York,125,8,NO,NO,46,184
2017,2017/10/13,AA,Boston,New York,-6,8,NO,NO,48,184
2017,2017/10/18,AA,New York,Boston,-6,6,NO,NO,40,184
2017,2017/10/17,AA,Boston,New York,22,5,NO,NO,52,184
2017,2017/10/24,AA,New York,Boston,203,3,NO,NO,51,184
2017,2017/10/30,AA,Boston,New York,143,6,NO,NO,46,184
2017,2017/10/31,AA,New York,Boston,101,3,NO,NO,36,184
2017,2017/10/23,AA,New York,Washington,-5,5,NO,NO,56,213
2017,2017/10/7,AA,New York,Chicago,0,22,NO,NO,121,740
2017,2017/10/18,AA,New York,Boston,-7,6,NO,NO,45,187
2017,2017/10/17,AA,New York,Chicago,-7,10,NO,NO,110,733
2017,2017/10/15,AA,New York,Chicago,-6,28,NO,NO,114,733
2017,2017/10/16,AA,New York,Chicago,-5,10,NO,NO,111,733
2017,2017/10/14,AA,New York,Chicago,-5,26,NO,NO,124,733
2017,2017/10/11,AA,Chicago,New York,-7,3,NO,NO,96,733
2017,2017/10/10,AA,Chicago,New York,0,6,NO,NO,100,733
2017,2017/10/7,AA,Chicago,New York,0,7,NO,NO,98,733
2017,2017/10/4,AA,Chicago,New York,6,9,NO,NO,103,733
2017,2017/10/9,AA,New York,Chicago,15,12,NO,NO,116,733
2017,2017/10/12,AA,New York,Chicago,-9,12,NO,NO,126,733
2017,2017/10/17,AA,Chicago,New York,6,4,NO,NO,102,733
2017,2017/10/15,AA,Chicago,New York,4,8,NO,NO,102,733
2017,2017/10/8,AA,Chicago,New York,15,6,NO,NO,108,733
2017,2017/10/8,AA,Chicago,New York,3,7,NO,NO,112,733
2017,2017/10/8,AA,New York,Chicago,11,16,NO,NO,116,733
2017,2017/10/9,AA,Chicago,New York,37,6,NO,NO,101,733
2017,2017/10/6,AA,New York,Chicago,-6,17,NO,NO,121,733
2017,2017/10/2,AA,Chicago,New York,-3,5,NO,NO,103,733
2017,2017/10/29,AA,Chicago,New York,-2,8,NO,NO,105,733
2017,2017/10/10,AA,New York,Atlanta,41,7,NO,NO,107,762
2017,2017/10/6,AA,Atlanta,New York,-6,22,NO,NO,108,762
2017,2017/10/6,AA,New York,Atlanta,-6,9,NO,NO,111,762
2017,2017/10/4,AA,Atlanta,New York,-5,7,NO,NO,111,762
2017,2017/10/1,AA,Atlanta,New York,-4,4,NO,NO,101,762
2017,2017/10/1,VX,San Francisco,New York,-8,16,NO,NO,297,2586
2017,2017/10/10,VX,San Francisco,New York,-7,10,NO,NO,294,2586
2017,2017/10/11,VX,San Francisco,New York,91,12,NO,NO,281,2586
2017,2017/10/12,VX,New York,Los Angeles,-2,17,NO,NO,337,2475
2017,2017/10/13,VX,New York,Los Angeles,-7,9,NO,NO,335,2475
2017,2017/10/14,VX,New York,Los Angeles,-4,16,NO,NO,328,2475
2017,2017/10/16,VX,San Francisco,New York,-6,8,NO,NO,298,2586
2017,2017/10/17,VX,San Francisco,New York,-1,10,NO,NO,298,2586
2017,2017/10/18,VX,New York,San Francisco,-1,40,NO,NO,333,2586
2017,2017/10/2,VX,Los Angeles,New York,4,12,NO,NO,286,2475
2017,2017/10/20,VX,New York,Los Angeles,-9,11,NO,NO,326,2475
2017,2017/10/21,VX,Los Angeles,New York,-8,11,NO,NO,309,2475
2017,2017/10/23,VX,San Francisco,New York,80,17,NO,NO,317,2586
2017,2017/10/24,VX,New York,San Francisco,-1,4,NO,NO,320,2586
2017,2017/10/25,VX,New York,San Francisco,1,5,NO,NO,333,2586
2017,2017/10/27,VX,Los Angeles,New York,-9,25,NO,NO,310,2475
2017,2017/10/28,VX,New York,Los Angeles,-6,6,NO,NO,312,2475
2017,2017/10/3,VX,New York,San Francisco,-10,5,NO,NO,349,2586
2017,2017/10/30,VX,New York,San Francisco,45,3,NO,NO,353,2586
2017,2017/10/31,VX,San Francisco,New York,-11,11,NO,NO,301,2586
2017,2017/10/4,VX,San Francisco,New York,-10,23,NO,NO,272,2586
2017,2017/10/5,VX,New York,Los Angeles,4,11,NO,NO,335,2475
2017,2017/10/6,VX,New York,Los Angeles,-4,13,NO,NO,340,2475
2017,2017/10/7,VX,New York,Los Angeles,4,8,NO,NO,324,2475
2017,2017/10/9,VX,San Francisco,New York,215,11,NO,NO,299,2586
2017,2017/10/31,UA,Chicago,New York,-6,4,NO,NO,93,733
2017,2017/10/30,UA,Chicago,New York,-5,4,NO,NO,95,733
2017,2017/10/30,UA,Chicago,New York,-4,4,NO,NO,95,733
2017,2017/10/30,UA,New York,Houston,2,6,NO,NO,201,1416
2017,2017/10/29,UA,New York,Chicago,132,4,NO,NO,100,733
2017,2017/10/29,UA,New York,Chicago,57,3,NO,NO,104,733
2017,2017/10/15,UA,New York,Houston,-6,7,NO,NO,193,1416
2017,2017/10/14,UA,New York,Chicago,58,16,NO,NO,120,733
2017,2017/10/13,UA,New York,Houston,-8,6,NO,NO,181,1416
2017,2017/10/12,UA,New York,Chicago,-4,14,NO,NO,116,733
2017,2017/10/11,UA,New York,Chicago,-6,31,NO,NO,121,733
2017,2017/10/27,UA,New York,Houston,4,4,NO,NO,204,1416
2017,2017/10/26,UA,New York,Chicago,1,8,NO,NO,115,733
2017,2017/10/26,UA,New York,Chicago,5,16,NO,NO,116,733
2017,2017/10/25,UA,Chicago,New York,-2,3,NO,NO,111,733
2017,2017/10/24,UA,New York,Chicago,-2,15,NO,NO,127,733
2017,2017/10/24,UA,New York,Chicago,29,2,NO,NO,104,733
2017,2017/10/23,UA,Rochester,Chicago,-8,23,NO,NO,78,528
2017,2017/10/11,UA,New York,Houston,-7,4,NO,NO,193,1416
2017,2017/10/10,UA,Houston,New York,-8,6,NO,NO,170,1416
2017,2017/10/9,UA,New York,Chicago,-3,3,NO,NO,111,733
2017,2017/10/9,UA,Houston,New York,82,4,NO,NO,177,1416
2017,2017/10/8,UA,New York,Chicago,1,4,NO,NO,107,733
2017,2017/10/7,UA,Houston,New York,-6,6,NO,NO,180,1416
2017,2017/10/23,UA,Chicago,Rochester,-8,7,NO,NO,77,528
2017,2017/10/23,UA,Houston,New York,-11,4,NO,NO,176,1416
2017,2017/10/23,UA,Chicago,New York,-5,6,NO,NO,120,733
2017,2017/10/22,UA,Houston,New York,-8,11,NO,NO,180,1416
2017,2017/10/21,UA,New York,Chicago,-1,17,NO,NO,114,733
2017,2017/10/20,UA,Chicago,New York,-6,6,NO,NO,99,733
2017,2017/10/20,UA,New York,Chicago,1,8,NO,NO,109,733
2017,2017/10/20,UA,Houston,New York,181,3,NO,NO,174,1416
2017,2017/10/19,UA,Chicago,New York,-3,4,NO,NO,101,733
2017,2017/10/6,UA,Chicago,Rochester,3,5,NO,NO,67,528
2017,2017/11/1,WN,New York,Houston,-1,6,NO,NO,222,1428
2017,2017/11/2,WN,New York,Chicago,2,8,NO,NO,113,725
2017,2017/11/2,WN,Chicago,New York,7,5,NO,NO,92,725
2017,2017/11/9,WN,New York,Dallas,11,8,NO,NO,198,1381
2017,2017/11/10,WN,Atlanta,New York,73,11,NO,NO,104,762
2017,2017/11/16,WN,New York,Chicago,15,5,NO,NO,115,725
2017,2017/11/16,WN,Chicago,New York,-4,4,NO,NO,87,725
2017,2017/11/17,WN,New York,Chicago,4,5,NO,NO,113,725
2017,2017/11/24,WN,New York,Dallas,37,4,NO,NO,185,1381
2017,2017/11/25,WN,New York,Dallas,-3,13,NO,NO,184,1381
2017,2017/11/26,WN,Dallas,New York,7,4,NO,NO,179,1381
2017,2017/11/28,WN,New York,Chicago,-3,6,NO,NO,117,725
2017,2017/11/29,WN,New York,Chicago,-4,4,NO,NO,112,725
2017,2017/11/29,WN,Chicago,New York,-1,6,NO,NO,94,725
2017,2017/11/30,WN,Dallas,New York,0,3,NO,NO,161,1381
2017,2017/11/7,WN,New York,Dallas,6,4,NO,NO,214,1381
2017,2017/11/8,WN,New York,Atlanta,1,6,NO,NO,118,762
2017,2017/11/14,WN,New York,Chicago,6,4,NO,NO,108,725
2017,2017/11/14,WN,Chicago,New York,-7,12,NO,NO,99,725
2017,2017/11/15,WN,New York,Houston,-6,7,NO,NO,196,1428
2017,2017/11/18,WN,Houston,New York,3,16,NO,NO,168,1428
2017,2017/11/18,WN,New York,Dallas,19,6,NO,NO,221,1381
2017,2017/11/19,WN,Dallas,New York,3,4,NO,NO,164,1381
2017,2017/11/19,WN,New York,Atlanta,8,6,NO,NO,117,762
2017,2017/11/3,WN,New York,Dallas,-2,5,NO,NO,198,1381
2017,2017/11/5,WN,Atlanta,New York,1,2,NO,NO,98,762
2017,2017/11/12,WN,Dallas,New York,42,4,NO,NO,165,1381
2017,2017/11/12,WN,New York,Atlanta,-6,5,NO,NO,131,762
2017,2017/11/13,WN,Dallas,New York,9,8,NO,NO,169,1381
2017,2017/11/13,WN,New York,Chicago,37,4,NO,NO,106,725
2017,2017/11/13,WN,Chicago,New York,85,5,NO,NO,98,725
2017,2017/11/21,WN,New York,Houston,-3,4,NO,NO,212,1428
2017,2017/11/5,WN,New York,Atlanta,-2,6,NO,NO,115,762
2017,2017/11/6,WN,Dallas,New York,19,6,NO,NO,178,1381
2017,2017/11/6,WN,New York,Chicago,6,4,NO,NO,113,725
2017,2017/11/6,WN,Chicago,New York,28,7,NO,NO,97,725
2017,2017/11/22,WN,Atlanta,New York,-1,6,NO,NO,113,762
2017,2017/11/22,WN,Houston,New York,3,4,NO,NO,194,1428
2017,2017/11/22,WN,New York,Dallas,-3,2,NO,NO,182,1381
2017,2017/11/23,WN,Dallas,New York,0,3,NO,NO,173,1381
2017,2017/11/23,WN,New York,Dallas,1,2,NO,NO,179,1381
2017,2017/11/27,WN,New York,Houston,24,2,NO,NO,174,1428
2017,2017/11/1,OO,Dallas,New York,-6,7,NO,NO,162,1381
2017,2017/11/10,DL,New York,Atlanta,-4,8,NO,NO,111,762
2017,2017/11/10,DL,Atlanta,New York,37,6,NO,NO,96,762
2017,2017/11/11,DL,New York,Atlanta,10,7,NO,NO,120,762
2017,2017/11/12,DL,New York,Atlanta,0,12,NO,NO,116,760
2017,2017/11/12,DL,New York,San Francisco,-1,9,NO,NO,349,2586
2017,2017/11/12,DL,Atlanta,New York,0,7,NO,NO,92,760
2017,2017/11/12,DL,Atlanta,New York,3,12,NO,NO,95,762
2017,2017/11/12,DL,Boston,New York,-3,7,NO,NO,44,184
2017,2017/11/13,DL,New York,Los Angeles,-2,18,NO,NO,340,2475
2017,2017/11/13,DL,Atlanta,New York,0,8,NO,NO,106,762
2017,2017/11/22,DL,Atlanta,New York,0,7,NO,NO,113,762
2017,2017/11/23,DL,New York,Los Angeles,-3,8,NO,NO,328,2475
2017,2017/11/23,DL,New York,Atlanta,-5,6,NO,NO,112,760
2017,2017/11/23,DL,New York,Atlanta,-3,7,NO,NO,111,762
2017,2017/11/24,DL,New York,San Francisco,-3,7,NO,NO,351,2586
2017,2017/11/24,DL,New York,Atlanta,-5,8,NO,NO,107,762
2017,2017/11/24,DL,Atlanta,New York,2,15,NO,NO,98,762
2017,2017/11/25,DL,New York,Atlanta,-5,5,NO,NO,115,762
2017,2017/11/26,DL,New York,Atlanta,0,13,NO,NO,105,760
2017,2017/11/26,DL,Los Angeles,New York,-3,7,NO,NO,297,2475
2017,2017/11/30,UA,Chicago,New York,-6,10,NO,NO,109,733
2017,2017/11/30,UA,Chicago,New York,-6,4,NO,NO,99,733
2017,2017/11/28,UA,New York,Chicago,-1,4,NO,NO,118,733
2017,2017/11/28,UA,Chicago,New York,-5,5,NO,NO,97,733
2017,2017/11/27,UA,Houston,New York,-4,8,NO,NO,185,1416
2017,2017/11/27,UA,New York,Chicago,-3,8,NO,NO,120,733
2017,2017/11/27,UA,New York,Houston,17,5,NO,NO,172,1416
2017,2017/11/9,UA,Houston,New York,-5,4,NO,NO,176,1416
2017,2017/11/8,UA,Houston,New York,37,8,NO,NO,163,1416
2017,2017/11/8,UA,New York,Chicago,-5,2,NO,NO,115,733
2017,2017/11/7,UA,New York,Chicago,19,9,NO,NO,113,733
2017,2017/11/7,UA,Houston,New York,4,4,NO,NO,175,1416
2017,2017/11/6,UA,Chicago,New York,-3,2,NO,NO,110,733
2017,2017/11/6,UA,New York,Chicago,48,11,NO,NO,115,733
2017,2017/11/26,UA,New York,Chicago,-9,17,NO,NO,122,733
2017,2017/11/26,UA,New York,Chicago,7,8,NO,NO,125,733
2017,2017/11/25,UA,New York,Houston,-8,7,NO,NO,194,1416
2017,2017/11/24,UA,New York,Chicago,-7,4,NO,NO,109,733
2017,2017/11/24,UA,New York,Chicago,-2,9,NO,NO,116,733
2017,2017/11/23,UA,Chicago,New York,5,2,NO,NO,91,733
2017,2017/11/22,UA,New York,Chicago,-2,6,NO,NO,111,733
2017,2017/11/22,UA,Houston,New York,-8,3,NO,NO,185,1416
2017,2017/11/13,UA,Chicago,New York,-2,7,NO,NO,97,733
2017,2017/11/13,UA,Chicago,New York,-5,9,NO,NO,92,733
2017,2017/11/12,UA,Chicago,New York,-2,5,NO,NO,98,733
2017,2017/11/12,UA,Chicago,New York,56,5,NO,NO,96,733
2017,2017/11/12,UA,New York,Houston,5,8,NO,NO,217,1416
2017,2017/11/11,UA,Houston,New York,-1,7,NO,NO,164,1416
2017,2017/11/10,UA,Chicago,New York,-3,3,NO,NO,89,733
2017,2017/11/1,UA,Houston,New York,-7,10,NO,NO,158,1416
2017,2017/11/22,UA,New York,Chicago,-1,3,NO,NO,111,733
2017,2017/11/21,UA,Rochester,Chicago,-10,10,NO,NO,89,528
2017,2017/11/21,UA,New York,Houston,-1,4,NO,NO,207,1416
2017,2017/11/20,UA,Houston,New York,-7,5,NO,NO,174,1416
2017,2017/11/20,UA,New York,Houston,-2,11,NO,NO,212,1416
2017,2017/11/19,UA,Houston,New York,5,6,NO,NO,163,1416
2017,2017/11/19,UA,New York,Chicago,-3,3,NO,NO,114,733
2017,2017/11/19,UA,Chicago,Rochester,-9,5,NO,NO,72,528
2017,2017/11/5,UA,Chicago,New York,-2,3,NO,NO,105,733
2017,2017/11/4,UA,Rochester,Chicago,-7,16,NO,NO,96,528
2017,2017/11/4,UA,New York,Houston,-2,8,NO,NO,194,1416
2017,2017/11/3,UA,New York,Houston,-9,13,NO,NO,200,1416
2017,2017/11/2,UA,New York,Chicago,-4,5,NO,NO,124,733
2017,2017/11/2,UA,Houston,New York,-8,5,NO,NO,172,1416
2017,2017/11/2,UA,Chicago,New York,-2,4,NO,NO,95,733
2017,2017/11/1,UA,Rochester,Chicago,-8,12,NO,NO,91,528
2017,2017/11/17,UA,New York,Chicago,-4,21,NO,NO,124,733
2017,2017/11/16,UA,New York,Chicago,-3,8,NO,NO,112,733
2017,2017/11/16,UA,Chicago,New York,-6,4,NO,NO,98,733
2017,2017/11/16,UA,Houston,New York,7,5,NO,NO,177,1416
2017,2017/11/15,UA,New York,Chicago,11,4,NO,NO,117,733
2017,2017/11/15,UA,New York,Chicago,6,12,NO,NO,108,733
2017,2017/11/14,UA,Chicago,New York,-5,10,NO,NO,107,733
2017,2017/11/24,NK,Chicago,New York,-3,8,NO,NO,99,733
2017,2017/11/3,NK,New York,Chicago,-10,5,NO,NO,120,733
2017,2017/11/28,NK,New York,Chicago,-10,7,NO,NO,115,733
2017,2017/11/13,NK,Chicago,New York,-8,5,NO,NO,95,733
2017,2017/11/17,NK,New York,Chicago,-10,15,NO,NO,122,733
2017,2017/11/2,B6,New York,San Francisco,-6,14,NO,NO,356,2586
2017,2017/11/30,B6,New York,San Francisco,-8,6,NO,NO,354,2586
2017,2017/11/25,B6,San Francisco,New York,-4,6,NO,NO,291,2586
2017,2017/11/20,B6,New York,Boston,-8,3,NO,NO,39,187
2017,2017/11/16,B6,New York,Los Angeles,-7,8,NO,NO,359,2475
2017,2017/11/11,B6,Los Angeles,New York,-8,7,NO,NO,261,2475
2017,2017/11/24,B6,New York,Chicago,-3,7,NO,NO,116,740
2017,2017/11/1,B6,Boston,New York,1,6,NO,NO,42,187
2017,2017/11/28,B6,Boston,New York,3,9,NO,NO,42,187
2017,2017/11/24,B6,New York,Boston,-6,7,NO,NO,39,187
2017,2017/11/9,B6,New York,Los Angeles,-6,7,NO,NO,330,2475
2017,2017/11/24,B6,Los Angeles,New York,-7,4,NO,NO,285,2475
2017,2017/11/12,B6,Rochester,New York,-10,5,NO,NO,47,264
2017,2017/11/8,B6,Los Angeles,New York,-6,7,NO,NO,292,2475
2017,2017/11/16,B6,Houston,New York,8,6,NO,NO,200,1428
2017,2017/11/12,B6,New York,Rochester,-7,10,NO,NO,52,264
2017,2017/11/6,B6,Boston,New York,-10,5,NO,NO,43,187
2017,2017/11/2,B6,New York,Boston,-10,5,NO,NO,44,187
2017,2017/11/29,B6,New York,Boston,-5,8,NO,NO,39,187
2017,2017/11/24,B6,New York,Los Angeles,-7,5,NO,NO,322,2475
2017,2017/11/20,B6,Los Angeles,New York,-7,4,NO,NO,292,2475
2017,2017/11/4,B6,New York,San Francisco,-8,10,NO,NO,383,2586
2017,2017/11/29,B6,New York,San Francisco,-8,8,NO,NO,344,2586
2017,2017/11/27,B6,San Francisco,New York,3,8,NO,NO,293,2586
2017,2017/11/24,B6,Boston,New York,-5,6,NO,NO,41,187
2017,2017/11/19,B6,New York,Boston,-8,5,NO,NO,39,187
2017,2017/11/19,B6,New York,Los Angeles,-6,29,NO,NO,329,2475
2017,2017/11/15,B6,Los Angeles,New York,15,4,NO,NO,281,2475
2017,2017/11/6,B6,Rochester,New York,-13,8,NO,NO,52,264
2017,2017/11/1,B6,New York,Rochester,-8,5,NO,NO,52,264
2017,2017/11/27,B6,New York,Rochester,-7,5,NO,NO,56,264
2017,2017/11/21,B6,San Francisco,New York,-1,5,NO,NO,292,2586
2017,2017/11/18,B6,New York,Los Angeles,-6,5,NO,NO,344,2475
2017,2017/11/13,B6,Los Angeles,New York,-5,4,NO,NO,276,2475
2017,2017/11/1,B6,New York,Houston,-2,4,NO,NO,227,1428
2017,2017/11/26,B6,New York,Houston,-6,3,NO,NO,187,1428
2017,2017/11/11,B6,Rochester,New York,-9,12,NO,NO,50,264
2017,2017/11/29,B6,New York,San Francisco,-8,15,NO,NO,343,2586
2017,2017/11/28,B6,San Francisco,New York,-6,7,NO,NO,285,2586
2017,2017/11/23,B6,New York,Boston,-3,6,NO,NO,38,187
2017,2017/11/9,B6,Los Angeles,New York,-3,6,NO,NO,278,2475
2017,2017/11/7,B6,Boston,New York,-14,3,NO,NO,53,184
2017,2017/11/10,B6,New York,Boston,8,4,NO,NO,35,184
2017,2017/11/20,B6,New York,Rochester,-5,7,NO,NO,64,264
2017,2017/11/2,B6,New York,Boston,-5,4,NO,NO,40,187
2017,2017/11/28,B6,New York,Boston,-8,5,NO,NO,42,187
2017,2017/11/1,B6,New York,Boston,-7,5,NO,NO,35,184
2017,2017/11/13,B6,Boston,New York,-6,13,NO,NO,48,184
2017,2017/11/10,B6,New York,Boston,4,6,NO,NO,33,184
2017,2017/11/5,B6,Chicago,New York,-3,4,NO,NO,106,740
2017,2017/11/18,B6,New York,San Francisco,-3,11,NO,NO,347,2586
2017,2017/11/13,B6,San Francisco,New York,33,3,NO,NO,271,2586
2017,2017/11/8,B6,Boston,New York,-6,4,NO,NO,42,187
2017,2017/11/3,B6,New York,Boston,-7,5,NO,NO,40,187
2017,2017/11/30,B6,New York,Boston,34,8,NO,NO,35,187
2017,2017/11/17,B6,New York,Chicago,15,12,NO,NO,127,740
2017,2017/11/14,B6,Chicago,New York,-10,4,NO,NO,97,740
2017,2017/11/17,B6,New York,Los Angeles,1,10,NO,NO,363,2475
2017,2017/11/15,B6,Los Angeles,New York,-10,4,NO,NO,277,2475
2017,2017/11/20,B6,Washington,New York,-12,6,NO,NO,45,228
2017,2017/11/6,B6,Boston,New York,-10,4,NO,NO,39,187
2017,2017/11/1,B6,Los Angeles,New York,-6,12,NO,NO,282,2475
